0000002_jpg.rf.4e0e63ccb4fd2062554c9c2e69dcc54c.jpg,lunge,409.50427,130.30124,-47.31874,404.88498,121.70082,-35.070244,404.41925,121.667984,-35.07784,403.81717,121.63121,-35.048084,402.87808,121.67961,-65.70739,400.9995,121.703186,-65.77104,398.91455,121.90538,-65.84659,391.61758,125.55942,24.792738,388.27682,126.20635,-112.45632,407.22015,138.64067,-23.23144,404.7078,139.02426,-62.455894,371.05676,173.87932,120.58862,386.07507,178.28674,-183.94214,413.02475,216.45224,120.286224,441.3125,220.63766,-185.1953,435.2262,251.0646,25.022783,458.01007,246.2685,-63.11233,440.60883,256.02362,18.700214,461.07407,254.77219,-74.493645,439.65082,253.54611,1.3657259,459.0625,250.28334,-63.41674,438.50336,252.5815,12.68605,455.31372,249.48792,-55.494125,350.82025,278.81015,91.081894,357.7005,279.32874,-91.293686,276.13416,334.21967,75.1847,460.99063,259.7599,-15.426927,189.68518,362.98126,66.590836,440.3321,345.8569,88.36427,191.52557,362.97107,67.28503,424.66577,363.45844,97.66796,190.71654,383.56296,47.818623,479.41727,356.90765,109.12056
0000002_jpg.rf.640348ef98e751c1c6495a248e27f945.jpg,lunge,214.88419,144.96103,-38.456455,218.14392,137.3726,-55.832054,219.63696,137.18747,-55.88148,221.40211,136.93082,-55.922913,216.5987,137.1505,-28.959093,216.90335,136.8437,-28.91586,217.37827,136.45084,-28.872551,234.12178,138.97455,-93.150826,230.89958,137.88165,26.373192,220.81998,153.97954,-48.630394,219.30046,153.29268,-13.9029875,244.5209,183.39922,-163.9089,261.99884,176.79288,131.15984,204.94305,237.89445,-181.16931,234.24799,225.14163,131.26326,184.75186,277.26404,-87.40841,211.27026,262.659,53.32382,179.11453,280.63348,-106.691055,206.29025,263.1212,50.004997,179.68872,280.54953,-91.99243,205.28888,263.1262,24.07658,183.09189,281.02417,-79.00971,206.90472,264.3569,39.323803,284.8727,275.5656,-91.18816,308.82922,274.94653,91.17265,197.8846,286.78046,-29.333496,386.62997,313.27512,88.01357,231.22272,362.62146,60.16517,477.40384,332.41547,85.01315,243.94699,375.73907,69.14758,488.79156,335.92896,86.33443,190.48251,378.45554,70.40073,479.305,347.27707,68.6685
0000002_jpg.rf.7a9c91830c27b63d758eb47ae6471eb4.jpg,lunge,408.96194,133.26003,-46.4399,405.14594,124.6145,-34.94173,404.58215,124.5542,-34.95439,403.86377,124.461365,-34.93591,403.4645,124.37329,-62.58182,401.7948,124.28372,-62.645164,400.1001,124.23367,-62.718105,393.1452,126.913536,18.090326,390.5808,127.21268,-105.71396,406.13763,141.33955,-24.72972,404.1585,141.31198,-60.083046,365.20245,170.6611,110.95585,385.06836,173.88136,-175.99419,394.32297,223.76889,105.20828,431.79138,221.89716,-181.14801,411.0752,267.39798,24.934404,450.157,259.51132,-68.258194,415.30322,274.32288,17.8397,453.23367,266.5044,-80.60257,414.64404,272.27985,1.0344459,454.53232,262.95343,-70.036026,413.61957,270.62457,13.124006,450.48987,260.80554,-61.08764,330.11444,270.09363,89.02072,353.35638,270.5473,-89.20455,261.09018,317.2394,96.93467,449.13074,264.85797,-0.078758776,175.51422,336.576,116.1499,418.62482,344.87463,114.95882,159.28545,339.0119,119.55558,406.79877,358.7464,123.92871,182.37479,360.99774,106.32727,457.86954,353.8504,132.9736
0000002_jpg.rf.a2c876b3e235e7015957f494ae3615af.jpg,lunge,397.36557,104.29951,-46.818726,392.41833,95.66499,-35.54515,391.82867,95.4943,-35.556263,391.12128,95.27915,-35.53066,390.52933,95.7876,-65.97096,388.67734,95.694954,-66.01975,386.6151,95.65294,-66.089615,378.64395,98.92778,18.993023,376.1718,99.55833,-117.64316,395.03818,112.68652,-24.65903,392.52454,113.36266,-63.7275,356.2528,147.89035,111.7324,374.108,151.25858,-187.12396,387.0136,191.39783,108.99347,432.0523,193.76038,-190.26822,400.27655,222.94058,19.92041,451.89975,223.2641,-77.080666,402.29462,228.50278,13.020168,457.98065,229.60156,-90.3736,401.46344,225.20905,-1.4336126,455.65607,228.6264,-79.946106,401.8462,223.6691,9.071139,451.19965,223.85292,-69.96149,336.81262,254.90318,88.97226,344.61093,255.29318,-89.148895,265.11307,310.20917,77.18634,450.1512,235.93306,-13.61385,172.17639,340.16254,67.22189,428.41614,322.66797,89.15463,158.49593,342.22562,67.842575,416.43158,338.81616,98.09714,176.2633,358.8252,47.817062,470.12817,331.71454,106.00986
0000002_jpg.rf.ccabda6b13ca1037d32ecd9898d6510a.jpg,lunge,217.31308,139.09853,-23.251877,220.90619,132.023,-40.886463,222.24115,132.10649,-40.9246,223.75603,132.06648,-40.958885,219.94821,131.32852,-14.670158,220.5265,131.0046,-14.619137,221.28389,130.5871,-14.581081,235.07164,134.50957,-82.48584,233.59663,133.25484,33.72648,221.15755,146.9137,-35.232143,220.48804,146.44644,-1.4148805,243.53839,177.1241,-149.50151,262.26456,172.85034,130.71928,204.1589,229.03795,-160.5315,231.9054,218.10889,144.94482,181.21849,263.11496,-81.411514,205.43796,254.1143,85.00363,173.58658,267.23096,-102.906944,200.0672,253.12595,82.99982,173.9613,264.22342,-88.670586,199.262,253.23738,57.302635,179.73677,264.68405,-73.64,200.79984,255.09756,71.69261,281.26773,265.60403,-85.70282,304.34055,266.10184,85.68534,191.61934,277.61707,-27.05458,374.50165,308.97504,90.26753,224.25835,349.3734,49.153015,460.81415,327.55817,101.290085,238.11295,363.54028,57.136467,466.7598,334.55325,104.3185,184.58772,364.8668,58.257023,456.89124,346.56705,88.307655
0000002_jpg.rf.fc1734057c84190041899c36667fde55.jpg,lunge,228.68446,129.5561,-68.55116,233.1971,122.904854,-84.05437,234.55542,122.9182,-84.081116,236.17828,122.97212,-84.11543,232.0947,122.56843,-59.357857,232.57794,122.32242,-59.328712,233.2315,122.05084,-59.273567,247.74779,126.73581,-113.14434,245.28395,125.192154,-4.0065804,232.72977,138.77206,-76.335976,231.6031,137.9121,-44.694206,251.29335,175.05907,-176.35553,269.10486,167.08698,101.46843,204.2984,227.51465,-168.34073,235.3566,212.89336,91.20274,192.82819,250.15262,-48.55233,209.5346,242.91617,-4.362439,189.95447,249.34404,-62.224594,203.08322,244.38068,-10.208672,192.0063,248.14897,-53.552917,203.64346,243.22884,-33.384396,194.35422,249.07997,-41.59356,205.82819,243.7535,-17.360254,284.09674,266.22247,-85.04607,306.2193,267.72913,85.010376,197.35538,264.89703,-15.378495,375.17654,311.17456,79.207565,221.98276,342.44928,83.90323,462.55884,338.46063,62.615467,234.61438,356.6971,93.73967,478.56857,341.0379,62.113262,180.37305,353.61932,99.712555,451.02036,358.94122,48.445736
0000003_jpg.rf.233c10de5961d6278a592038fb0ef034.jpg,lunge,333.95752,329.57718,-401.77948,338.11548,320.03586,-389.40494,339.77625,319.6118,-389.42264,341.6226,319.1698,-389.5263,330.96356,318.83987,-400.63687,327.31534,317.67667,-400.6924,323.2127,316.29025,-400.62988,341.16632,316.1043,-275.75397,310.84122,312.19232,-321.36108,333.14124,338.17224,-353.9899,324.38135,336.18433,-367.1849,348.05573,344.6658,-149.50273,277.06296,343.53186,-271.80515,388.9162,403.05524,-121.94208,265.4755,424.65805,-308.43637,363.57388,463.7004,-247.663,289.48727,481.56174,-374.14078,358.89368,480.1192,-288.98758,294.72827,497.60617,-413.98495,350.66312,475.6933,-315.16803,303.1211,492.2417,-430.37494,349.75952,470.40997,-261.59546,303.65112,486.3985,-380.50232,291.43512,461.0109,21.341595,247.8049,455.16544,-21.216555,342.55597,499.9919,-302.89108,166.9622,536.3824,-32.469727,324.90936,609.3108,-228.24057,88.829384,590.6244,38.76577,313.1662,621.5418,-223.93106,81.04143,598.34515,40.05306,337.82654,635.8743,-335.13953,58.965492,608.75574,-80.31814
0000003_jpg.rf.29c646e93c59621f30150615100dd237.jpg,lunge,332.00372,322.8979,-399.78482,335.17096,312.54572,-387.33548,337.19388,312.2578,-387.35797,339.25806,311.81094,-387.457,328.53156,311.7873,-398.1867,324.57635,310.63,-398.2516,320.46048,309.43204,-398.20184,338.48853,308.4717,-275.29617,308.03937,306.90295,-320.42606,332.32153,330.98972,-353.12228,323.36703,329.58105,-366.18503,347.71063,336.87973,-148.43457,279.8092,342.81216,-276.91632,391.6938,388.38373,-114.836,275.75592,423.98685,-313.41357,374.2943,447.94653,-223.63141,303.58783,480.30035,-373.3778,370.34836,463.93787,-261.02252,309.52078,495.78467,-412.0712,362.79385,460.6773,-285.45914,316.03876,488.78223,-428.12424,361.54974,456.25366,-236.31857,315.50775,482.72934,-379.73538,300.90628,456.03177,26.424131,257.72562,455.62567,-26.330791,357.0306,493.2219,-263.48615,184.78455,541.56805,-36.23181,347.2731,595.8966,-179.4766,115.20992,597.92584,36.01459,337.30392,608.2685,-173.8871,109.32234,605.16797,38.022263,361.8875,630.76086,-272.56345,93.31585,620.6232,-76.74088
0000003_jpg.rf.32f77ade045e0ec19a1320bc31dc27f5.jpg,lunge,350.05566,133.22862,-182.86658,344.89044,121.7828,-150.28665,345.50308,121.56147,-150.37141,346.0681,121.33892,-150.41185,339.0044,123.55877,-182.72246,334.8629,124.812546,-182.72519,329.9219,126.400925,-182.76569,335.0968,130.38034,-8.998455,313.26523,136.04654,-155.9413,351.10123,148.30391,-131.21654,343.7873,149.17717,-173.8011,339.12177,217.1454,124.36188,284.6793,226.79482,-214.50493,341.66898,312.26813,166.47264,237.64381,327.10748,-279.00732,386.79724,365.39606,60.779766,260.79544,427.4773,-325.39838,400.94525,374.53647,52.437912,254.95604,455.4968,-367.36087,401.22552,372.33334,9.451975,262.90936,454.29315,-371.38098,395.21295,369.8681,39.82883,267.53564,445.13748,-327.14664,351.0698,409.9842,103.38074,305.8059,421.6934,-103.545395,445.30533,377.57068,-209.07045,227.41035,549.3176,-102.3178,436.77057,563.6066,-170.5351,115.3001,517.05225,183.78976,419.34875,586.6509,-168.96164,100.42853,499.55917,213.64333,480.78018,599.4424,-252.2664,112.4534,563.99634,195.26715
0000003_jpg.rf.4501c96a0e0531b96548dcc0d76c345f.jpg,lunge,376.86108,130.7709,-222.77962,373.69443,118.51101,-187.26785,374.49954,118.17734,-187.34749,375.2187,117.93697,-187.39302,367.3984,119.46926,-220.23883,363.17532,119.89071,-220.26207,358.27805,120.446304,-220.32228,364.36273,124.7238,-35.025024,340.6329,127.7887,-183.9279,375.49258,144.31776,-167.65535,367.56375,145.71718,-210.82788,355.92206,215.03302,109.05104,295.7675,216.75708,-237.04276,349.7799,304.17126,152.73645,231.74849,308.62497,-300.40936,378.71808,369.7272,44.420235,239.87881,421.92966,-346.6597,388.91077,383.4936,33.468628,229.0987,449.35217,-391.59198,387.70114,380.72473,-10.315675,236.44818,449.42065,-396.03137,382.7727,377.20813,22.834019,243.14941,440.22556,-348.7798,336.34415,408.21945,102.60164,286.89822,413.50305,-102.73629,430.8379,393.9011,-240.09193,187.4089,536.07367,-141.13313,395.66312,576.10046,-162.39809,80.80362,485.11227,133.56862,373.07837,596.37756,-157.88257,69.00101,463.4517,161.07806,432.51672,622.5489,-253.82433,65.896164,525.88104,122.607666
